"arme","temps_kill"
m4a1,45.640625
ak-47,48.1875
awp,63.28125
ak-47,106.40625
m4a1,112.265625
ak-47,33.703125
awp,80.640625
awp,35.875
m4a1,75.578125
m4a1,76.5
m4a1,76.5625
ak-47,33.015625
ak-47,33.921875
awp,34.1875
ak-47,37.734375
awp,38.0
m4a1,101.6875
ak-47,102.109375
ak-47,110.9375
ak-47,11.96875
ak-47,18.71875
awp,36.078125
m4a1,36.40625
ak-47,36.921875
ak-47,39.78125
mp9,17.359375
ak-47,19.75
ak-47,56.25
awp,56.96875
ak-47,58.15625
ak-47,61.796875
m4a1,40.34375
m4a1,58.9375
m4a1,66.21875
m4a1,67.53125
ak-47,16.90625
ak-47,89.015625
ak-47,95.75
ak-47,26.890625
ak-47,31.890625
mp9,42.828125
ak-47,46.484375
ak-47,54.59375
m4a1,78.078125
m4a1,78.46875
m4a1,79.375
mp9,80.875
awp,8.28125
ak-47,48.09375
m4a1,51.5625
awp,51.90625
ak-47,64.265625
awp,65.734375
awp,85.828125
awp,31.328125
m4a1,51.34375
m4a1,68.703125
ak-47,69.765625
m4a1,70.078125
ak-47,80.5625
ak-47,82.0
awp,82.171875
m4a1,26.578125
m4a1,67.015625
m4a1,68.171875
mp9,78.375
m4a1,97.234375
m4a1,38.5
m4a1,40.78125
m4a1,56.140625
m4a1,59.5
m4a1,62.21875
m4a1,102.265625
ak-47,102.5625
ak-47,22.859375
ak-47,83.546875
m4a1,86.28125
m4a1,89.015625
ak-47,101.515625
m4a1,19.640625
ak-47,62.203125
ak-47,62.40625
ak-47,67.0625
ak-47,79.859375
awp,18.71875
ak-47,26.328125
ak-47,34.796875
ak-47,43.75
ak-47,48.71875
ak-47,25.5625
ak-47,25.703125
ak-47,26.421875
ak-47,28.53125
m4a1,34.3125
ak-47,11.84375
ak-47,31.328125
awp,42.40625
awp,52.9375
awp,54.5
ak-47,60.15625
ak-47,96.953125
ak-47,97.5625
m4a1,11.0625
awp,57.53125
awp,65.078125
awp,68.09375
m4a1,69.015625
awp,103.203125
m4a1,13.484375
m4a1,14.28125
awp,24.40625
awp,32.984375
m4a1,46.734375
awp,11.796875
ak-47,13.25
m4a1,23.203125
ak-47,27.078125
m4a1,27.5
ak-47,33.921875
ak-47,26.0
ak-47,28.65625
ak-47,21.890625
ak-47,35.109375
ak-47,48.46875
awp,50.0
ak-47,64.21875
mp9,59.328125
mp9,82.765625
m4a1,66.671875
mp9,26.9375
m4a1,63.1875
ak-47,44.09375
m4a1,44.28125
m4a1,48.515625
m4a1,73.3125
ak-47,80.78125
m4a1,82.96875
ak-47,85.328125
ak-47,85.484375
awp,94.3125
ak-47,102.703125
ak-47,108.21875
mp9,23.9375
awp,27.859375
ak-47,42.65625
ak-47,59.03125
ak-47,59.5625
m4a1,72.984375
ak-47,94.9375
awp,103.328125
ak-47,30.6875
ak-47,60.046875
ak-47,66.21875
mac-10,66.46875
ak-47,67.375
ak-47,38.265625
ak-47,59.046875
ak-47,70.71875
ak-47,73.078125
m4a1,96.015625
ak-47,97.484375
ak-47,49.890625
ak-47,54.234375
awp,82.234375
ak-47,84.96875
ak-47,88.46875
ak-47,106.046875
ak-47,36.5625
ak-47,37.796875
ak-47,40.5625
m4a1,67.84375
m4a1,68.25
awp,78.46875
awp,87.46875
m4a1,17.9375
m4a1,21.078125
ak-47,30.4375
ak-47,42.625
ak-47,48.3125
ak-47,49.34375
awp,57.671875
ak-47,60.40625
mp9,29.0
m4a1,39.546875
mp9,49.359375
mp9,53.953125
mp9,57.40625
ak-47,24.28125
m4a1,77.40625
ak-47,96.5
m4a1,98.515625
mp9,103.59375
m4a1,26.96875
mac-10,27.78125
ak-47,43.34375
ak-47,54.609375
m4a1,31.375
awp,98.59375
m4a1,99.75
ak-47,108.890625
m4a1,17.234375
m4a1,56.828125
m4a1,57.8125
m4a1,59.921875
m4a1,64.53125
m4a1,12.25
m4a1,15.046875
m4a1,22.25
ak-47,105.140625
m4a1,107.765625
m4a1,107.96875
ak-47,108.625
m4a1,15.09375
m4a1,16.515625
m4a1,42.953125
m4a1,64.28125
m4a1,77.84375
m4a1,52.015625
m4a1,58.390625
m4a1,64.921875
ak-47,78.015625
ak-47,95.953125
awp,52.859375
awp,57.71875
ak-47,64.0
ak-47,67.75
awp,68.65625
awp,75.921875
awp,46.234375
ak-47,88.453125
ak-47,28.5
awp,34.84375
m4a1,48.890625
m4a1,54.15625
ak-47,56.328125
awp,82.015625
ak-47,83.078125
m4a1,13.296875
m4a1,14.296875
ak-47,38.265625
ak-47,60.5
awp,69.671875
ak-47,84.578125
m4a1,87.625
ak-47,88.015625
ak-47,90.703125
awp,97.75
ak-47,103.234375
ak-47,49.015625
ak-47,51.328125
mp9,57.6875
ak-47,63.09375
mp9,68.984375
ak-47,96.34375
ak-47,98.015625
awp,108.984375
ak-47,25.8125
m4a1,83.734375
awp,103.5625
awp,107.421875
m4a1,110.796875
ak-47,113.640625
m4a1,75.765625
m4a1,78.09375
m4a1,79.546875
m4a1,87.96875
mp9,88.8125
mp9,15.015625
ak-47,93.6875
m4a1,95.703125
m4a1,96.484375
ak-47,96.765625
ak-47,99.765625
m4a1,101.421875
m4a1,59.3125
m4a1,60.09375
m4a1,61.765625
awp,39.140625
awp,73.1875
awp,95.546875
ak-47,110.6875
ak-47,11.71875
awp,20.609375
m4a1,22.9375
ak-47,24.234375
m4a1,31.53125
ak-47,33.578125
ak-47,42.046875
ak-47,66.40625
m4a1,13.53125
ak-47,19.640625
awp,62.1875
awp,74.203125
ak-47,78.859375
awp,79.59375
m4a1,14.671875
m4a1,55.40625
ak-47,55.421875
m4a1,85.375
ak-47,89.1875
ak-47,92.46875
ak-47,93.578125
ak-47,78.53125
awp,81.1875
awp,86.96875
ak-47,91.03125
ak-47,91.890625
m4a1,42.515625
m4a1,95.515625
awp,96.84375
ak-47,98.53125
awp,100.046875
awp,4.109375
ak-47,9.484375
ak-47,21.34375
m4a1,41.875
ak-47,44.453125
ak-47,59.53125
ak-47,27.734375
ak-47,51.609375
ak-47,52.265625
m4a1,18.03125
ak-47,18.71875
ak-47,36.203125
ak-47,49.578125
ak-47,41.015625
ak-47,42.59375
ak-47,43.75
ak-47,48.484375
ak-47,53.015625
ak-47,62.9375
ak-47,59.234375
mp9,59.640625
ak-47,61.9375
ak-47,64.671875
ak-47,65.8125
ak-47,72.421875
ak-47,74.15625
m4a1,73.171875
ak-47,73.375
ak-47,75.734375
ak-47,80.484375
ak-47,86.71875
awp,88.703125
ak-47,80.390625
m4a1,82.515625
m4a1,85.84375
ak-47,85.9375
m4a1,90.28125
m4a1,90.875
ak-47,15.21875
m4a1,36.765625
ak-47,56.5625
ak-47,63.0
ak-47,72.375
ak-47,83.28125
ak-47,11.984375
ak-47,14.046875
ak-47,14.46875
ak-47,16.546875
ak-47,21.1875
ak-47,21.46875
ak-47,24.53125
m4a1,31.640625
m4a1,33.3125
ak-47,34.296875
m4a1,34.8125
m4a1,101.796875
m4a1,106.09375
ak-47,32.75
ak-47,63.765625
m4a1,65.453125
ak-47,70.5625
ak-47,70.609375
ak-47,73.421875
m4a1,15.03125
awp,66.546875
mp9,77.09375
ak-47,78.15625
ak-47,87.0
ak-47,99.421875
mp9,12.09375
m4a1,13.125
mp9,19.34375
m4a1,20.953125
m4a1,27.3125
mp9,37.765625
ak-47,41.5
ak-47,43.765625
ak-47,47.953125
m4a1,54.375
ak-47,56.8125
ak-47,83.046875
ak-47,11.828125
ak-47,37.78125
ak-47,30.78125
ak-47,35.75
ak-47,39.375
ak-47,39.625
ak-47,50.59375
ak-47,77.734375
awp,77.765625
awp,81.671875
ak-47,10.578125
ak-47,19.21875
m4a1,19.6875
m4a1,20.09375
ak-47,32.21875
ak-47,32.46875
ak-47,54.140625
mp9,51.484375
m4a1,53.375
mp9,53.59375
mp9,55.78125
mp9,74.53125
ak-47,11.84375
ak-47,16.359375
m4a1,18.21875
ak-47,18.984375
ak-47,21.84375
ak-47,24.046875
m4a1,22.609375
mp9,29.53125
ak-47,38.0
ak-47,41.0
ak-47,43.265625
m4a1,47.1875
m4a1,59.796875
ak-47,43.265625
m4a1,48.140625
ak-47,60.734375
m4a1,73.75
ak-47,78.0
ak-47,19.0625
ak-47,31.796875
ak-47,33.65625
ak-47,57.09375
ak-47,67.4375
ak-47,92.984375
ak-47,97.984375
ak-47,15.015625
ak-47,16.875
ak-47,23.265625
awp,36.3125
m4a1,89.203125
ak-47,92.90625
awp,94.90625
m4a1,106.4375
ak-47,35.34375
awp,35.359375
m4a1,39.375
awp,41.90625
ak-47,17.96875
awp,18.84375
awp,20.59375
ak-47,22.96875
ak-47,28.296875
ak-47,17.75
awp,28.1875
ak-47,40.640625
ak-47,41.65625
ak-47,91.140625
ak-47,94.5625
ak-47,13.40625
ak-47,14.0
ak-47,14.90625
ak-47,21.078125
ak-47,12.828125
m4a1,21.96875
m4a1,23.390625
m4a1,23.59375
mac-10,38.3125
m4a1,39.671875
ak-47,62.15625
m4a1,13.1875
ak-47,16.25
m4a1,16.5625
ak-47,16.578125
m4a1,75.15625
awp,76.546875
m4a1,29.1875
m4a1,33.453125
awp,38.40625
ak-47,46.34375
ak-47,14.046875
awp,14.171875
ak-47,23.546875
ak-47,15.125
ak-47,19.140625
ak-47,28.21875
ak-47,34.53125
awp,41.3125
mac-10,29.84375
ak-47,41.4375
mac-10,44.21875
mac-10,47.671875
m4a1,24.046875
ak-47,43.46875
m4a1,99.390625
m4a1,101.78125
m4a1,36.765625
m4a1,38.203125
m4a1,68.109375
m4a1,69.734375
m4a1,13.90625
m4a1,14.640625
m4a1,26.78125
m4a1,31.5625
m4a1,36.1875
m4a1,57.6875
m4a1,57.734375
mp9,58.328125
m4a1,61.203125
m4a1,38.5625
m4a1,72.421875
m4a1,73.8125
m4a1,74.15625
m4a1,88.6875
ak-47,19.03125
ak-47,35.640625
ak-47,42.15625
ak-47,48.9375
m4a1,60.265625
ak-47,68.875
m4a1,69.015625
ak-47,27.484375
ak-47,28.53125
ak-47,29.9375
m4a1,68.53125
ak-47,69.734375
ak-47,73.921875
ak-47,81.96875
ak-47,90.453125
m4a1,12.53125
ak-47,13.234375
ak-47,51.65625
ak-47,66.59375
ak-47,69.265625
mac-10,70.03125
m4a1,14.421875
ak-47,27.75
ak-47,42.75
ak-47,46.765625
m4a1,53.796875
m4a1,76.125
ak-47,81.609375
ak-47,86.84375
ak-47,44.296875
mp9,83.875
ak-47,85.03125
ak-47,90.40625
ak-47,103.671875
ak-47,104.4375
m4a1,19.546875
ak-47,19.609375
m4a1,20.5
m4a1,23.25
ak-47,24.90625
m4a1,26.359375
m4a1,61.625
ak-47,25.5625
ak-47,28.859375
m4a1,37.34375
ak-47,41.5625
m4a1,41.96875
ak-47,43.34375
ak-47,50.46875
ak-47,57.890625
m4a1,13.03125
ak-47,50.21875
mp9,52.3125
mp9,53.15625
m4a1,53.203125
ak-47,30.109375
ak-47,30.515625
ak-47,33.46875
m4a1,96.34375
ak-47,68.671875
ak-47,73.28125
ak-47,102.015625
ak-47,102.21875
ak-47,40.40625
ak-47,46.609375
ak-47,50.078125
ak-47,56.578125
mp9,67.734375
ak-47,69.5
ak-47,91.25
ak-47,92.0
ak-47,111.296875
awp,11.875
ak-47,15.421875
ak-47,15.421875
mp9,50.46875
ak-47,52.171875
ak-47,58.890625
mp9,59.46875
ak-47,67.796875
m4a1,29.8125
m4a1,41.6875
m4a1,43.484375
ak-47,44.875
ak-47,58.84375
awp,11.171875
ak-47,29.921875
awp,30.84375
ak-47,35.265625
m4a1,37.0
ak-47,37.59375
m4a1,38.015625
m4a1,51.5625
awp,19.890625
m4a1,21.3125
awp,22.125
m4a1,23.359375
awp,27.3125
awp,35.9375
awp,45.984375
ak-47,47.28125
awp,33.9375
awp,42.390625
ak-47,42.671875
ak-47,51.8125
ak-47,56.21875
ak-47,93.6875
ak-47,98.203125
m4a1,36.53125
ak-47,37.453125
awp,38.390625
ak-47,49.5
ak-47,54.84375
m4a1,62.46875
ak-47,91.078125
m4a1,64.171875
ak-47,64.921875
ak-47,67.953125
ak-47,98.890625
ak-47,100.921875
awp,108.734375
awp,108.734375
ak-47,112.5
m4a1,49.59375
m4a1,64.453125
mp9,72.140625
mp9,88.296875
m4a1,92.25
mp9,17.921875
m4a1,24.84375
ak-47,60.453125
m4a1,87.828125
m4a1,101.140625
ak-47,106.859375
mac-10,20.375
m4a1,22.328125
ak-47,23.84375
ak-47,76.8125
m4a1,27.421875
ak-47,42.0
m4a1,63.078125
awp,63.390625
m4a1,27.46875
m4a1,30.625
m4a1,33.328125
m4a1,78.90625
ak-47,81.25
m4a1,81.296875
ak-47,51.421875
m4a1,97.84375
awp,99.34375
m4a1,25.171875
m4a1,25.59375
ak-47,81.828125
m4a1,90.140625
ak-47,90.828125
awp,93.578125
m4a1,98.375
ak-47,15.125
awp,14.109375
awp,43.765625
ak-47,66.09375
ak-47,102.859375
m4a1,106.0
m4a1,106.140625
awp,111.984375
ak-47,24.75
ak-47,27.359375
ak-47,27.453125
ak-47,31.03125
ak-47,40.5
ak-47,15.609375
ak-47,16.109375
awp,34.375
ak-47,60.5625
ak-47,68.84375
mp9,59.796875
m4a1,72.5
m4a1,74.234375
m4a1,78.1875
m4a1,81.125
m4a1,48.21875
m4a1,49.296875
m4a1,50.34375
m4a1,88.34375
m4a1,45.609375
ak-47,45.765625
ak-47,52.9375
ak-47,53.28125
awp,55.015625
ak-47,55.4375
ak-47,25.578125
ak-47,38.71875
ak-47,47.6875
ak-47,50.875
ak-47,33.890625
m4a1,36.921875
m4a1,19.59375
ak-47,71.359375
ak-47,75.5625
m4a1,20.4375
mp9,49.5625
ak-47,50.390625
ak-47,52.578125
ak-47,53.265625
ak-47,78.109375
ak-47,92.421875
mp9,63.78125
ak-47,64.75
ak-47,69.40625
mp9,98.609375
ak-47,36.328125
m4a1,37.78125
m4a1,39.796875
ak-47,64.8125
m4a1,19.53125
m4a1,21.9375
m4a1,23.0
m4a1,10.359375
ak-47,10.859375
m4a1,29.4375
ak-47,32.046875
m4a1,32.703125
ak-47,56.59375
ak-47,97.203125
m4a1,11.265625
ak-47,11.296875
m4a1,11.9375
ak-47,13.25
ak-47,18.203125
m4a1,20.125
m4a1,27.421875
m4a1,102.421875
ak-47,10.0
m4a1,13.5625
ak-47,14.53125
ak-47,78.640625
ak-47,80.328125
ak-47,21.0625
mp9,54.75
ak-47,55.3125
ak-47,95.140625
ak-47,96.671875
m4a1,104.953125
ak-47,18.984375
mac-10,22.484375
mp9,28.25
ak-47,106.484375
mp9,46.203125
m4a1,49.203125
ak-47,59.75
ak-47,81.734375
ak-47,83.78125
m4a1,92.0625
ak-47,95.484375
ak-47,33.328125
ak-47,36.34375
ak-47,39.3125
ak-47,53.78125
m4a1,68.359375
ak-47,69.453125
ak-47,72.0625
ak-47,91.484375
m4a1,33.046875
awp,35.265625
ak-47,41.390625
ak-47,46.015625
ak-47,46.890625
m4a1,10.0625
ak-47,22.140625
ak-47,23.6875
ak-47,23.734375
awp,34.71875
ak-47,42.171875
awp,76.921875
m4a1,57.46875
m4a1,59.234375
m4a1,67.0
m4a1,74.671875
ak-47,62.3125
ak-47,67.859375
ak-47,69.125
m4a1,36.484375
ak-47,37.234375
ak-47,43.265625
m4a1,45.375
m4a1,54.171875
ak-47,64.203125
ak-47,65.921875
m4a1,69.8125
ak-47,76.71875
ak-47,54.6875
mp9,56.046875
ak-47,56.265625
ak-47,56.90625
ak-47,87.625
ak-47,92.6875
ak-47,24.890625
ak-47,29.796875
m4a1,31.578125
ak-47,42.203125
ak-47,63.546875
ak-47,70.859375
ak-47,18.09375
ak-47,21.6875
m4a1,34.625
ak-47,36.5
m4a1,39.59375
ak-47,42.40625
ak-47,44.625
mac-10,19.25
ak-47,19.265625
ak-47,22.125
mac-10,14.875
awp,17.46875
ak-47,49.875
ak-47,59.234375
ak-47,60.859375
m4a1,45.953125
m4a1,48.125
m4a1,49.84375
awp,50.71875
awp,60.453125
m4a1,68.25
ak-47,48.890625
ak-47,51.171875
m4a1,57.09375
awp,70.34375
awp,11.0
m4a1,28.234375
m4a1,31.078125
m4a1,37.15625
ak-47,39.640625
ak-47,7.140625
awp,23.125
ak-47,32.578125
ak-47,43.609375
ak-47,46.5
ak-47,45.234375
ak-47,51.25
m4a1,56.859375
ak-47,94.640625
ak-47,67.015625
ak-47,73.90625
ak-47,75.203125
ak-47,84.484375
ak-47,85.671875
ak-47,20.859375
m4a1,21.3125
m4a1,26.3125
ak-47,26.59375
ak-47,27.203125
awp,41.59375
ak-47,45.8125
awp,16.015625
mac-10,18.953125
awp,51.03125
awp,52.984375
ak-47,55.140625
mac-10,37.4375
ak-47,75.484375
m4a1,42.546875
ak-47,67.5
m4a1,72.6875
ak-47,76.25
ak-47,55.046875
m4a1,60.578125
m4a1,106.453125
ak-47,106.71875
awp,45.5625
m4a1,57.21875
ak-47,60.8125
ak-47,64.15625
ak-47,66.171875
awp,66.25
awp,74.84375
awp,80.296875
awp,88.0
m4a1,43.6875
m4a1,45.65625
m4a1,46.828125
m4a1,47.015625
ak-47,54.390625
m4a1,56.515625
mac-10,16.546875
ak-47,19.390625
ak-47,22.765625
ak-47,23.453125
ak-47,43.984375
m4a1,48.28125
awp,48.875
m4a1,48.96875
m4a1,62.78125
awp,68.421875
mac-10,10.390625
ak-47,22.03125
ak-47,23.578125
ak-47,69.171875
awp,71.59375
mac-10,11.375
m4a1,16.03125
ak-47,16.421875
m4a1,26.796875
ak-47,62.09375
m4a1,74.953125
ak-47,87.875
awp,102.3125
ak-47,108.171875
mac-10,27.625
mp9,28.8125
ak-47,87.046875
ak-47,87.765625
ak-47,97.03125
awp,112.53125
m4a1,18.109375
ak-47,22.578125
m4a1,27.015625
m4a1,28.15625
m4a1,29.3125
awp,33.109375
ak-47,54.171875
ak-47,54.3125
m4a1,62.71875
ak-47,63.734375
m4a1,64.0625
ak-47,66.09375
awp,81.453125
awp,20.609375
m4a1,33.84375
ak-47,40.96875
awp,41.8125
ak-47,42.84375
ak-47,51.515625
m4a1,45.765625
awp,48.0
m4a1,55.21875
m4a1,56.21875
ak-47,58.859375
ak-47,70.96875
m4a1,15.734375
m4a1,26.828125
ak-47,27.515625
ak-47,29.609375
awp,30.09375
ak-47,53.375
ak-47,59.546875
ak-47,96.03125
awp,16.921875
ak-47,18.59375
ak-47,19.765625
awp,22.9375
ak-47,27.921875
m4a1,33.390625
ak-47,62.078125
m4a1,13.28125
m4a1,14.1875
mp9,15.015625
mp9,15.53125
ak-47,18.8125
ak-47,36.921875
m4a1,87.765625
m4a1,38.96875
m4a1,57.328125
ak-47,65.53125
ak-47,66.453125
ak-47,67.703125
m4a1,68.21875
awp,69.0
mac-10,74.5
ak-47,49.390625
ak-47,50.484375
ak-47,75.28125
awp,86.3125
awp,88.109375
mac-10,100.421875
awp,103.59375
awp,103.59375
ak-47,21.40625
ak-47,26.96875
m4a1,26.03125
ak-47,32.09375
awp,33.53125
ak-47,36.546875
ak-47,47.78125
ak-47,51.0625
awp,54.046875
ak-47,70.578125
ak-47,19.59375
m4a1,19.84375
m4a1,19.9375
m4a1,36.125
ak-47,78.125
ak-47,82.796875
m4a1,93.546875
m4a1,27.109375
ak-47,29.65625
ak-47,30.640625
ak-47,60.765625
awp,65.265625
m4a1,66.546875
awp,24.078125
ak-47,27.703125
awp,37.46875
awp,47.09375
ak-47,49.5
ak-47,26.375
ak-47,27.34375
ak-47,34.828125
ak-47,45.859375
ak-47,69.515625
m4a1,12.78125
ak-47,17.953125
m4a1,29.296875
ak-47,29.40625
ak-47,30.875
awp,41.5625
ak-47,43.03125
m4a1,47.125
ak-47,48.140625
ak-47,17.6875
ak-47,27.3125
m4a1,27.9375
m4a1,46.578125
m4a1,91.953125
ak-47,24.90625
awp,28.0625
ak-47,28.546875
awp,42.984375
m4a1,53.0625
ak-47,54.8125
ak-47,94.84375
ak-47,103.1875
ak-47,108.109375
awp,14.53125
ak-47,20.453125
ak-47,25.390625
ak-47,43.328125
ak-47,44.359375
m4a1,47.0625
m4a1,53.453125
ak-47,54.5
m4a1,10.234375
ak-47,16.90625
awp,21.046875
ak-47,40.796875
ak-47,67.640625
ak-47,69.5625
awp,74.859375
m4a1,16.171875
m4a1,16.46875
m4a1,16.671875
m4a1,17.734375
m4a1,18.5
ak-47,15.8125
m4a1,15.9375
m4a1,19.109375
ak-47,21.0625
m4a1,22.140625
m4a1,55.46875
m4a1,25.03125
ak-47,25.15625
ak-47,26.703125
mp9,28.9375
ak-47,64.359375
ak-47,64.765625
awp,65.34375
ak-47,66.546875
ak-47,89.140625
awp,14.171875
ak-47,23.546875
m4a1,24.890625
m4a1,58.671875
m4a1,60.03125
awp,66.609375
m4a1,69.90625
ak-47,33.765625
m4a1,47.90625
awp,54.359375
ak-47,67.25
awp,74.90625
ak-47,89.4375
awp,12.28125
ak-47,34.90625
awp,43.640625
awp,30.4375
awp,88.515625
mp9,89.703125
ak-47,90.0625
m4a1,90.40625
m4a1,107.703125
awp,51.078125
ak-47,56.46875
m4a1,56.96875
ak-47,69.25
ak-47,92.125
ak-47,95.90625
ak-47,102.765625
ak-47,12.53125
mp9,26.96875
ak-47,72.84375
m4a1,72.84375
ak-47,76.359375
m4a1,91.9375
awp,94.84375
ak-47,98.09375
mac-10,20.84375
m4a1,42.984375
m4a1,48.328125
ak-47,59.609375
ak-47,95.46875
ak-47,97.578125
ak-47,99.703125
ak-47,43.59375
ak-47,48.390625
ak-47,49.40625
m4a1,41.484375
ak-47,44.90625
ak-47,47.28125
ak-47,10.015625
m4a1,31.875
ak-47,32.0
m4a1,33.5625
ak-47,34.890625
ak-47,19.703125
awp,20.859375
m4a1,41.90625
m4a1,49.859375
m4a1,109.484375
m4a1,110.78125
ak-47,21.25
ak-47,53.640625
ak-47,55.921875
ak-47,82.390625
ak-47,82.828125
m4a1,16.5
m4a1,17.203125
m4a1,17.296875
m4a1,18.28125
m4a1,82.359375
ak-47,90.953125
m4a1,95.5625
m4a1,96.515625
ak-47,98.0
ak-47,99.96875
ak-47,104.203125
m4a1,26.703125
m4a1,31.75
ak-47,33.1875
ak-47,108.25
m4a1,37.1875
m4a1,37.734375
mp9,40.8125
m4a1,45.25
m4a1,85.21875
m4a1,15.046875
mp9,17.984375
m4a1,20.421875
mp9,24.5
m4a1,26.234375
awp,43.375
ak-47,43.921875
ak-47,53.625
m4a1,60.546875
ak-47,62.9375
ak-47,68.984375
ak-47,82.921875
awp,83.8125
ak-47,84.625
ak-47,85.953125
awp,86.6875
m4a1,88.90625
awp,89.671875
awp,93.546875
mac-10,17.734375
ak-47,42.140625
ak-47,43.8125
m4a1,56.15625
awp,58.28125
m4a1,78.21875
m4a1,96.09375
ak-47,97.515625
m4a1,103.828125
ak-47,73.421875
ak-47,74.109375
m4a1,74.390625
m4a1,75.703125
ak-47,77.09375
awp,82.171875
awp,89.8125
ak-47,44.859375
ak-47,54.015625
ak-47,61.65625
ak-47,67.28125
ak-47,72.171875
mp9,34.984375
mp9,80.859375
ak-47,81.140625
ak-47,107.09375
m4a1,62.609375
ak-47,69.859375
awp,71.171875
ak-47,74.28125
awp,77.375
m4a1,30.875
mp9,45.515625
mp9,52.546875
mp9,55.625
awp,55.90625
ak-47,16.484375
ak-47,17.96875
awp,25.6875
m4a1,97.703125
awp,97.921875
ak-47,98.625
awp,102.0625
ak-47,35.65625
m4a1,37.78125
ak-47,38.515625
ak-47,39.140625
ak-47,43.0
ak-47,46.328125
ak-47,58.265625
ak-47,80.9375
ak-47,85.71875
m4a1,87.5625
ak-47,99.6875
ak-47,100.140625
ak-47,21.5
ak-47,48.5625
ak-47,50.78125
ak-47,80.25
m4a1,46.40625
ak-47,63.6875
ak-47,81.515625
ak-47,89.8125
awp,91.109375
awp,14.703125
m4a1,75.5625
ak-47,78.65625
awp,81.515625
awp,95.921875
m4a1,38.953125
ak-47,48.078125
awp,52.765625
m4a1,53.421875
ak-47,20.765625
ak-47,51.03125
awp,52.890625
m4a1,67.203125
m4a1,77.234375
ak-47,77.296875
ak-47,78.140625
ak-47,90.90625
m4a1,19.625
awp,20.03125
ak-47,42.21875
ak-47,68.0
awp,74.078125
awp,107.515625
ak-47,108.4375
awp,109.1875
ak-47,59.265625
ak-47,67.671875
m4a1,75.296875
m4a1,91.03125
ak-47,93.359375
m4a1,102.015625
ak-47,103.21875
m4a1,111.859375
ak-47,28.125
ak-47,32.640625
m4a1,43.046875
ak-47,44.15625
m4a1,44.90625
ak-47,71.328125
ak-47,72.859375
ak-47,88.828125
ak-47,88.875
awp,39.78125
awp,42.3125
ak-47,58.046875
m4a1,66.0
awp,71.359375
awp,73.171875
ak-47,76.328125
ak-47,77.0625
awp,79.4375
m4a1,62.25
m4a1,62.5625
ak-47,63.46875
m4a1,64.328125
ak-47,70.5
m4a1,76.28125
awp,27.359375
ak-47,53.40625
m4a1,54.578125
awp,69.609375
ak-47,79.5625
m4a1,99.734375
mp9,19.71875
mp9,57.046875
m4a1,57.890625
m4a1,59.296875
m4a1,61.796875
m4a1,60.4375
m4a1,62.796875
m4a1,104.875
ak-47,19.859375
m4a1,27.1875
ak-47,44.515625
m4a1,48.375
ak-47,13.15625
ak-47,38.40625
ak-47,90.546875
ak-47,90.6875
ak-47,91.4375
ak-47,63.546875
m4a1,68.515625
ak-47,74.859375
ak-47,77.171875
awp,109.9375
awp,38.53125
ak-47,46.546875
ak-47,62.125
ak-47,76.25
ak-47,105.546875
awp,70.78125
m4a1,80.78125
m4a1,85.203125
ak-47,87.046875
ak-47,90.234375
m4a1,112.234375
m4a1,30.75
m4a1,31.15625
m4a1,33.25
m4a1,36.234375
ak-47,78.15625
ak-47,103.703125
ak-47,62.625
ak-47,83.25
ak-47,112.453125
ak-47,113.984375
ak-47,114.40625
mac-10,49.015625
ak-47,69.453125
mp9,70.921875
mp9,72.34375
mac-10,72.53125
mac-10,79.609375
m4a1,49.375
awp,59.640625
m4a1,63.578125
ak-47,66.3125
awp,67.453125
ak-47,10.515625
ak-47,64.3125
ak-47,83.5625
awp,87.125
ak-47,90.53125
awp,94.140625
ak-47,97.78125
ak-47,69.640625
ak-47,75.96875
m4a1,81.796875
ak-47,83.90625
awp,90.0625
m4a1,92.28125
m4a1,95.5625
awp,96.984375
ak-47,19.25
ak-47,52.96875
ak-47,79.375
m4a1,81.40625
ak-47,84.609375
ak-47,86.890625
ak-47,91.203125
m4a1,25.953125
ak-47,96.140625
mac-10,53.765625
mp9,54.734375
mac-10,55.984375
mp9,63.484375
mp9,73.296875
ak-47,17.09375
m4a1,17.421875
mp9,21.453125
m4a1,22.1875
ak-47,23.71875
mp9,86.265625
mp9,88.96875
ak-47,89.5
awp,98.328125
ak-47,100.484375
ak-47,102.390625
ak-47,108.640625
awp,109.65625
awp,10.890625
awp,25.53125
ak-47,31.109375
ak-47,32.265625
m4a1,34.90625
m4a1,57.1875
m4a1,58.65625
m4a1,70.265625
awp,13.921875
ak-47,18.296875
ak-47,24.65625
ak-47,31.15625
ak-47,37.859375
ak-47,39.25
ak-47,46.703125
m4a1,77.0625
ak-47,78.65625
ak-47,100.296875
ak-47,101.59375
ak-47,111.53125
ak-47,18.359375
ak-47,64.703125
awp,79.09375
awp,101.34375
ak-47,104.5
ak-47,105.703125
awp,107.6875
ak-47,110.359375
ak-47,11.5625
ak-47,20.015625
ak-47,20.78125
m4a1,49.265625
ak-47,60.453125
ak-47,63.5625
awp,11.140625
ak-47,11.484375
awp,13.078125
ak-47,15.140625
ak-47,40.3125
m4a1,54.9375
m4a1,73.03125
awp,80.203125
m4a1,20.40625
m4a1,20.9375
mp9,22.53125
m4a1,23.4375
mp9,23.6875
ak-47,71.78125
m4a1,76.9375
mp9,103.9375
mp9,104.953125
