"match_checksum","number","winner_side"
ee2cfa583112bbed,12,2
"64219c2ff487875e",1,3
"64219c2ff487875e",2,3
"64219c2ff487875e",3,3
"64219c2ff487875e",4,3
"64219c2ff487875e",5,3
"64219c2ff487875e",6,3
"64219c2ff487875e",7,3
"64219c2ff487875e",8,2
"64219c2ff487875e",9,2
"64219c2ff487875e",10,3
"64219c2ff487875e",11,3
"64219c2ff487875e",12,3
"41fe1816bc30c669",1,3
"41fe1816bc30c669",2,3
"41fe1816bc30c669",3,2
"41fe1816bc30c669",4,3
"41fe1816bc30c669",5,2
"41fe1816bc30c669",6,2
"41fe1816bc30c669",7,2
"41fe1816bc30c669",8,2
"41fe1816bc30c669",9,2
"41fe1816bc30c669",10,3
"41fe1816bc30c669",11,3
"41fe1816bc30c669",12,3
f84a029cd835cc79,1,3
f84a029cd835cc79,2,2
f84a029cd835cc79,3,2
f84a029cd835cc79,4,2
f84a029cd835cc79,5,2
f84a029cd835cc79,6,2
f84a029cd835cc79,7,2
f84a029cd835cc79,8,3
f84a029cd835cc79,9,2
f84a029cd835cc79,10,3
f84a029cd835cc79,11,3
f84a029cd835cc79,12,2
"4f6c9d02c7bc274",1,2
"4f6c9d02c7bc274",2,2
"4f6c9d02c7bc274",3,2
"4f6c9d02c7bc274",4,3
"4f6c9d02c7bc274",5,3
"4f6c9d02c7bc274",6,3
"4f6c9d02c7bc274",7,2
"4f6c9d02c7bc274",8,2
"4f6c9d02c7bc274",9,2
"4f6c9d02c7bc274",10,2
"4f6c9d02c7bc274",11,3
"4f6c9d02c7bc274",12,2
b1885df0ee45aa54,1,2
b1885df0ee45aa54,2,2
b1885df0ee45aa54,3,2
b1885df0ee45aa54,4,3
b1885df0ee45aa54,5,2
b1885df0ee45aa54,6,2
b1885df0ee45aa54,7,2
b1885df0ee45aa54,8,3
b1885df0ee45aa54,9,2
b1885df0ee45aa54,10,3
b1885df0ee45aa54,11,2
b1885df0ee45aa54,12,2
d10ce9b4b35db17b,1,3
d10ce9b4b35db17b,2,3
d10ce9b4b35db17b,3,2
d10ce9b4b35db17b,4,2
d10ce9b4b35db17b,5,2
d10ce9b4b35db17b,6,2
d10ce9b4b35db17b,7,2
d10ce9b4b35db17b,8,2
d10ce9b4b35db17b,9,2
d10ce9b4b35db17b,10,2
d10ce9b4b35db17b,11,3
d10ce9b4b35db17b,12,2
be41d72a8cdd50e8,1,3
be41d72a8cdd50e8,2,2
be41d72a8cdd50e8,3,2
be41d72a8cdd50e8,4,2
be41d72a8cdd50e8,5,2
be41d72a8cdd50e8,6,2
be41d72a8cdd50e8,7,3
be41d72a8cdd50e8,8,3
be41d72a8cdd50e8,9,2
be41d72a8cdd50e8,10,3
be41d72a8cdd50e8,11,3
be41d72a8cdd50e8,12,3
"42c95ab5bb33fbc9",1,3
"42c95ab5bb33fbc9",2,3
"42c95ab5bb33fbc9",3,3
"42c95ab5bb33fbc9",4,2
"42c95ab5bb33fbc9",5,2
"42c95ab5bb33fbc9",6,3
"42c95ab5bb33fbc9",7,3
"42c95ab5bb33fbc9",8,3
"42c95ab5bb33fbc9",9,3
"42c95ab5bb33fbc9",10,3
"42c95ab5bb33fbc9",11,3
"42c95ab5bb33fbc9",12,3
"9e69fe42c6a759fb",1,2
"9e69fe42c6a759fb",2,2
"9e69fe42c6a759fb",3,2
"9e69fe42c6a759fb",4,2
"9e69fe42c6a759fb",5,3
"9e69fe42c6a759fb",6,2
"9e69fe42c6a759fb",7,3
"9e69fe42c6a759fb",8,3
"9e69fe42c6a759fb",9,2
"9e69fe42c6a759fb",10,2
"9e69fe42c6a759fb",11,2
"9e69fe42c6a759fb",12,2
"654d40ac61c0eaed",1,2
"654d40ac61c0eaed",2,2
"654d40ac61c0eaed",3,2
"654d40ac61c0eaed",4,3
"654d40ac61c0eaed",5,2
"654d40ac61c0eaed",6,2
"654d40ac61c0eaed",7,3
"654d40ac61c0eaed",8,2
"654d40ac61c0eaed",9,2
"654d40ac61c0eaed",10,3
"654d40ac61c0eaed",11,3
"654d40ac61c0eaed",12,3
"8f9d7916bf0b1742",1,2
"8f9d7916bf0b1742",2,2
"8f9d7916bf0b1742",3,2
"8f9d7916bf0b1742",4,2
"8f9d7916bf0b1742",5,2
"8f9d7916bf0b1742",6,3
"8f9d7916bf0b1742",7,3
"8f9d7916bf0b1742",8,2
"8f9d7916bf0b1742",9,2
"8f9d7916bf0b1742",10,3
"8f9d7916bf0b1742",11,3
"8f9d7916bf0b1742",12,3
"92de1b53f67fffcd",1,3
"92de1b53f67fffcd",2,2
"92de1b53f67fffcd",3,2
"92de1b53f67fffcd",4,2
"92de1b53f67fffcd",5,2
"92de1b53f67fffcd",6,3
"92de1b53f67fffcd",7,3
"92de1b53f67fffcd",8,3
"92de1b53f67fffcd",9,3
"92de1b53f67fffcd",10,3
"92de1b53f67fffcd",11,3
"92de1b53f67fffcd",12,2
"9c8d21e21c3390e1",1,2
"9c8d21e21c3390e1",2,2
"9c8d21e21c3390e1",3,3
"9c8d21e21c3390e1",4,3
"9c8d21e21c3390e1",5,3
"9c8d21e21c3390e1",6,2
"9c8d21e21c3390e1",7,3
"9c8d21e21c3390e1",8,3
"9c8d21e21c3390e1",9,2
"9c8d21e21c3390e1",10,2
"9c8d21e21c3390e1",11,2
"9c8d21e21c3390e1",12,3
edcd62cbccc337c2,1,3
edcd62cbccc337c2,2,3
edcd62cbccc337c2,3,3
edcd62cbccc337c2,4,3
edcd62cbccc337c2,5,2
edcd62cbccc337c2,6,2
edcd62cbccc337c2,7,2
edcd62cbccc337c2,8,3
edcd62cbccc337c2,9,2
edcd62cbccc337c2,10,2
edcd62cbccc337c2,11,2
edcd62cbccc337c2,12,2
"42d8bad9b90e9c7",1,2
"42d8bad9b90e9c7",2,2
"42d8bad9b90e9c7",3,2
"42d8bad9b90e9c7",4,3
"42d8bad9b90e9c7",5,3
"42d8bad9b90e9c7",6,3
"42d8bad9b90e9c7",7,3
"42d8bad9b90e9c7",8,3
"42d8bad9b90e9c7",9,3
"42d8bad9b90e9c7",10,3
"42d8bad9b90e9c7",11,3
"42d8bad9b90e9c7",12,3
"21dcf45a9eed6d84",1,3
"21dcf45a9eed6d84",2,2
"21dcf45a9eed6d84",3,2
"21dcf45a9eed6d84",4,2
"21dcf45a9eed6d84",5,2
"21dcf45a9eed6d84",6,2
"21dcf45a9eed6d84",7,2
"21dcf45a9eed6d84",8,3
"21dcf45a9eed6d84",9,3
"21dcf45a9eed6d84",10,3
"21dcf45a9eed6d84",11,3
"21dcf45a9eed6d84",12,2
"2e0ccb276a0f195d",1,2
"2e0ccb276a0f195d",2,2
"2e0ccb276a0f195d",3,2
"2e0ccb276a0f195d",4,3
"2e0ccb276a0f195d",5,3
"2e0ccb276a0f195d",6,2
"2e0ccb276a0f195d",7,3
"2e0ccb276a0f195d",8,2
"2e0ccb276a0f195d",9,2
"2e0ccb276a0f195d",10,2
"2e0ccb276a0f195d",11,2
"2e0ccb276a0f195d",12,2
"17050cb8651b49f1",1,2
"17050cb8651b49f1",2,2
"17050cb8651b49f1",3,2
"17050cb8651b49f1",4,3
"17050cb8651b49f1",5,2
"17050cb8651b49f1",6,3
"17050cb8651b49f1",7,3
"17050cb8651b49f1",8,3
"17050cb8651b49f1",9,3
"17050cb8651b49f1",10,3
"17050cb8651b49f1",11,3
"17050cb8651b49f1",12,2
"313f9694f6044536",1,2
"313f9694f6044536",2,2
"313f9694f6044536",3,3
"313f9694f6044536",4,3
"313f9694f6044536",5,3
"313f9694f6044536",6,3
"313f9694f6044536",7,2
"313f9694f6044536",8,2
"313f9694f6044536",9,3
"313f9694f6044536",10,3
"313f9694f6044536",11,2
"313f9694f6044536",12,2
dc92a0e1d230258,1,2
dc92a0e1d230258,2,3
dc92a0e1d230258,3,3
dc92a0e1d230258,4,3
dc92a0e1d230258,5,3
dc92a0e1d230258,6,3
dc92a0e1d230258,7,2
dc92a0e1d230258,8,3
dc92a0e1d230258,9,3
dc92a0e1d230258,10,3
dc92a0e1d230258,11,2
dc92a0e1d230258,12,3
"4cd3de9691838b8b",1,2
"4cd3de9691838b8b",2,2
"4cd3de9691838b8b",3,2
"4cd3de9691838b8b",4,2
"4cd3de9691838b8b",5,2
"4cd3de9691838b8b",6,3
"4cd3de9691838b8b",7,3
"4cd3de9691838b8b",8,2
"4cd3de9691838b8b",9,2
"4cd3de9691838b8b",10,2
"4cd3de9691838b8b",11,2
"4cd3de9691838b8b",12,2
"6c39cfc7f9d8bab6",1,3
"6c39cfc7f9d8bab6",2,3
"6c39cfc7f9d8bab6",3,3
"6c39cfc7f9d8bab6",4,3
"6c39cfc7f9d8bab6",5,2
"6c39cfc7f9d8bab6",6,2
"6c39cfc7f9d8bab6",7,2
"6c39cfc7f9d8bab6",8,2
"33de35c026ecd383",1,3
"33de35c026ecd383",2,3
"33de35c026ecd383",3,2
"33de35c026ecd383",4,3
"33de35c026ecd383",5,3
"33de35c026ecd383",6,2
"33de35c026ecd383",7,3
"33de35c026ecd383",8,3
"33de35c026ecd383",9,2
"33de35c026ecd383",10,3
"33de35c026ecd383",11,3
"33de35c026ecd383",12,3
"2c371ad452ad8bd6",1,3
"2c371ad452ad8bd6",2,3
"2c371ad452ad8bd6",3,3
"2c371ad452ad8bd6",4,3
"2c371ad452ad8bd6",5,2
"2c371ad452ad8bd6",6,3
"2c371ad452ad8bd6",7,2
"2c371ad452ad8bd6",8,3
"2c371ad452ad8bd6",9,2
"2c371ad452ad8bd6",10,2
"2c371ad452ad8bd6",11,2
"2c371ad452ad8bd6",12,3
"19200d3ab2e99adc",1,3
"19200d3ab2e99adc",2,3
"19200d3ab2e99adc",3,3
"19200d3ab2e99adc",4,3
"19200d3ab2e99adc",5,3
"19200d3ab2e99adc",6,2
e2bf3b12c9a923b7,1,3
e2bf3b12c9a923b7,2,3
e2bf3b12c9a923b7,3,3
e2bf3b12c9a923b7,4,2
e2bf3b12c9a923b7,5,2
e2bf3b12c9a923b7,6,2
e2bf3b12c9a923b7,7,2
e2bf3b12c9a923b7,8,2
e2bf3b12c9a923b7,9,2
e2bf3b12c9a923b7,10,2
e2bf3b12c9a923b7,11,2
e2bf3b12c9a923b7,12,3
c7345237a5dfa992,1,3
c7345237a5dfa992,2,2
c7345237a5dfa992,3,2
c7345237a5dfa992,4,2
c7345237a5dfa992,5,2
c7345237a5dfa992,6,3
c7345237a5dfa992,7,3
c7345237a5dfa992,8,3
c7345237a5dfa992,9,3
c7345237a5dfa992,10,3
c7345237a5dfa992,11,3
c7345237a5dfa992,12,3
f42b390caf907f03,1,2
f42b390caf907f03,2,2
f42b390caf907f03,3,3
f42b390caf907f03,4,3
f42b390caf907f03,5,3
f42b390caf907f03,6,3
f42b390caf907f03,7,3
f42b390caf907f03,8,3
f42b390caf907f03,9,3
f42b390caf907f03,10,3
d1f2b40914788553,1,3
d1f2b40914788553,2,3
d1f2b40914788553,3,3
d1f2b40914788553,4,3
d1f2b40914788553,5,2
d1f2b40914788553,6,3
d1f2b40914788553,7,2
d1f2b40914788553,8,2
d1f2b40914788553,9,2
d1f2b40914788553,10,2
d1f2b40914788553,11,3
d1f2b40914788553,12,3
ac043a7b8a12fa2c,1,3
ac043a7b8a12fa2c,2,2
ac043a7b8a12fa2c,3,2
ac043a7b8a12fa2c,4,2
ac043a7b8a12fa2c,5,2
ac043a7b8a12fa2c,6,3
ac043a7b8a12fa2c,7,2
ac043a7b8a12fa2c,8,3
ac043a7b8a12fa2c,9,3
ac043a7b8a12fa2c,10,3
ac043a7b8a12fa2c,11,3
ac043a7b8a12fa2c,12,3
"38ca2c43af583894",1,3
"38ca2c43af583894",2,3
"38ca2c43af583894",3,2
"38ca2c43af583894",4,3
"38ca2c43af583894",5,2
"38ca2c43af583894",6,3
"38ca2c43af583894",7,3
"38ca2c43af583894",8,3
"38ca2c43af583894",9,2
"38ca2c43af583894",10,2
"38ca2c43af583894",11,2
"38ca2c43af583894",12,3
"99cad6579edc5878",1,2
"99cad6579edc5878",2,2
"99cad6579edc5878",3,2
"99cad6579edc5878",4,2
"99cad6579edc5878",5,3
"99cad6579edc5878",6,2
"99cad6579edc5878",7,2
"99cad6579edc5878",8,2
"99cad6579edc5878",9,3
"99cad6579edc5878",10,3
"99cad6579edc5878",11,3
"99cad6579edc5878",12,2
"5c3bb5c9692c9cc8",1,3
"5c3bb5c9692c9cc8",2,3
"5c3bb5c9692c9cc8",3,2
"5c3bb5c9692c9cc8",4,3
"5c3bb5c9692c9cc8",5,2
"5c3bb5c9692c9cc8",6,2
"5c3bb5c9692c9cc8",7,2
"5c3bb5c9692c9cc8",8,2
"4644991b2742d7b6",1,2
"4644991b2742d7b6",2,2
"4644991b2742d7b6",3,3
"4644991b2742d7b6",4,3
"4644991b2742d7b6",5,3
"4644991b2742d7b6",6,2
"4644991b2742d7b6",7,3
"16abf70c8fc8f663",1,2
"16abf70c8fc8f663",2,3
"16abf70c8fc8f663",3,3
"16abf70c8fc8f663",4,2
"16abf70c8fc8f663",5,2
"16abf70c8fc8f663",6,2
"16abf70c8fc8f663",7,3
"16abf70c8fc8f663",8,2
"16abf70c8fc8f663",9,2
"16abf70c8fc8f663",10,3
"16abf70c8fc8f663",11,2
"16abf70c8fc8f663",12,3
"3fc881868233db88",1,3
"3fc881868233db88",2,3
"3fc881868233db88",3,3
"3fc881868233db88",4,3
"3fc881868233db88",5,3
"3fc881868233db88",6,2
"3fc881868233db88",7,2
"3fc881868233db88",8,2
"3fc881868233db88",9,3
"3fc881868233db88",10,3
"3fc881868233db88",11,3
"3fc881868233db88",12,3
"630088bb1b27ebff",1,2
"630088bb1b27ebff",2,2
c86922d0f8fea8c6,1,2
c86922d0f8fea8c6,2,2
c86922d0f8fea8c6,3,2
c86922d0f8fea8c6,4,2
c86922d0f8fea8c6,5,3
c86922d0f8fea8c6,6,3
c86922d0f8fea8c6,7,3
c86922d0f8fea8c6,8,3
c86922d0f8fea8c6,9,2
c86922d0f8fea8c6,10,2
c86922d0f8fea8c6,11,2
c86922d0f8fea8c6,12,3
a68ee15d9071726e,1,2
a68ee15d9071726e,2,2
a68ee15d9071726e,3,3
a68ee15d9071726e,4,2
a68ee15d9071726e,5,2
a68ee15d9071726e,6,2
a68ee15d9071726e,7,2
a68ee15d9071726e,8,2
a68ee15d9071726e,9,2
a68ee15d9071726e,10,3
a68ee15d9071726e,11,3
a68ee15d9071726e,12,3
"6e0e8a618cacdda5",1,3
"6e0e8a618cacdda5",2,3
"6e0e8a618cacdda5",3,3
"6e0e8a618cacdda5",4,3
"6e0e8a618cacdda5",5,2
"6e0e8a618cacdda5",6,3
"6e0e8a618cacdda5",7,2
"6e0e8a618cacdda5",8,2
"6e0e8a618cacdda5",9,2
"6e0e8a618cacdda5",10,3
"56f0db56dffd44dd",1,2
"56f0db56dffd44dd",2,2
"56f0db56dffd44dd",3,3
"56f0db56dffd44dd",4,3
"9ec6d7983bdd57bc",1,2
"9ec6d7983bdd57bc",2,2
"9ec6d7983bdd57bc",3,2
"9ec6d7983bdd57bc",4,2
"9ec6d7983bdd57bc",5,2
"9ec6d7983bdd57bc",6,3
"9ec6d7983bdd57bc",7,2
"9ec6d7983bdd57bc",8,2
"9ec6d7983bdd57bc",9,2
"9ec6d7983bdd57bc",10,2
"9ec6d7983bdd57bc",11,2
"9ec6d7983bdd57bc",12,3
"1d5f18612c41478e",1,3
"1d5f18612c41478e",2,3
"1d5f18612c41478e",3,3
"1d5f18612c41478e",4,2
"1d5f18612c41478e",5,2
"1d5f18612c41478e",6,2
"1d5f18612c41478e",7,2
"1d5f18612c41478e",8,2
"1d5f18612c41478e",9,3
"1d5f18612c41478e",10,3
"1d5f18612c41478e",11,3
"1d5f18612c41478e",12,3
"7840dabee8ab3148",1,2
"7840dabee8ab3148",2,2
"7840dabee8ab3148",3,2
"7840dabee8ab3148",4,2
"7840dabee8ab3148",5,3
"7840dabee8ab3148",6,3
"7840dabee8ab3148",7,3
"7840dabee8ab3148",8,3
"7840dabee8ab3148",9,2
"7840dabee8ab3148",10,2
"7840dabee8ab3148",11,2
"7840dabee8ab3148",12,2
"2ec3d9f47144d6b0",1,2
"2ec3d9f47144d6b0",2,2
"2ec3d9f47144d6b0",3,3
"2ec3d9f47144d6b0",4,2
"2ec3d9f47144d6b0",5,2
"2ec3d9f47144d6b0",6,2
"2ec3d9f47144d6b0",7,3
"4b9f468f018eb6d7",1,2
"4b9f468f018eb6d7",2,2
"4b9f468f018eb6d7",3,2
"4b9f468f018eb6d7",4,3
"4b9f468f018eb6d7",5,3
"4b9f468f018eb6d7",6,2
"4b9f468f018eb6d7",7,2
"4b9f468f018eb6d7",8,2
"4b9f468f018eb6d7",9,2
"4b9f468f018eb6d7",10,3
"4b9f468f018eb6d7",11,2
"4b9f468f018eb6d7",12,3
"4727868233e005e",1,3
"4727868233e005e",2,3
"4727868233e005e",3,3
"4727868233e005e",4,3
"4727868233e005e",5,2
"4727868233e005e",6,3
"4727868233e005e",7,3
"4727868233e005e",8,3
"4727868233e005e",9,2
"4727868233e005e",10,3
"4727868233e005e",11,2
"4727868233e005e",12,3
bc8da1d6025b2271,1,3
bc8da1d6025b2271,2,3
bc8da1d6025b2271,3,3
bc8da1d6025b2271,4,2
bc8da1d6025b2271,5,2
bc8da1d6025b2271,6,2
bc8da1d6025b2271,7,2
bc8da1d6025b2271,8,3
bc8da1d6025b2271,9,3
bc8da1d6025b2271,10,3
bc8da1d6025b2271,11,3
bc8da1d6025b2271,12,3
"8797b74c6a944569",1,3
"8797b74c6a944569",2,3
"8797b74c6a944569",3,2
"8797b74c6a944569",4,2
"8797b74c6a944569",5,2
"8797b74c6a944569",6,2
"8797b74c6a944569",7,2
"8797b74c6a944569",8,2
"8797b74c6a944569",9,3
"8797b74c6a944569",10,2
"8797b74c6a944569",11,2
"8797b74c6a944569",12,3
cc96bd94935ccadc,1,2
cc96bd94935ccadc,2,3
cc96bd94935ccadc,3,3
cc96bd94935ccadc,4,3
cc96bd94935ccadc,5,2
cc96bd94935ccadc,6,2
cc96bd94935ccadc,7,3
cc96bd94935ccadc,8,3
cc96bd94935ccadc,9,3
cc96bd94935ccadc,10,2
cc96bd94935ccadc,11,2
cc96bd94935ccadc,12,2
"6ee1894cb4d6bdee",1,2
"6ee1894cb4d6bdee",2,3
"6ee1894cb4d6bdee",3,2
"6ee1894cb4d6bdee",4,3
"6ee1894cb4d6bdee",5,3
"6ee1894cb4d6bdee",6,3
"6ee1894cb4d6bdee",7,3
"6ee1894cb4d6bdee",8,3
"6ee1894cb4d6bdee",9,3
"6ee1894cb4d6bdee",10,2
"6ee1894cb4d6bdee",11,3
"6ee1894cb4d6bdee",12,3
f105089e01a366e2,1,2
f105089e01a366e2,2,3
f105089e01a366e2,3,2
f105089e01a366e2,4,3
f105089e01a366e2,5,3
f105089e01a366e2,6,3
f105089e01a366e2,7,2
f105089e01a366e2,8,2
f105089e01a366e2,9,2
f105089e01a366e2,10,3
f105089e01a366e2,11,2
f105089e01a366e2,12,2
e0d75302c1915558,1,2
e0d75302c1915558,2,2
e0d75302c1915558,3,2
e0d75302c1915558,4,2
e0d75302c1915558,5,2
e0d75302c1915558,6,2
e0d75302c1915558,7,2
e0d75302c1915558,8,2
e0d75302c1915558,9,3
e0d75302c1915558,10,3
e0d75302c1915558,11,3
e0d75302c1915558,12,2
f4717d3bec87a9f5,1,3
f4717d3bec87a9f5,2,3
f4717d3bec87a9f5,3,2
f4717d3bec87a9f5,4,3
f4717d3bec87a9f5,5,3
f4717d3bec87a9f5,6,3
f4717d3bec87a9f5,7,3
f4717d3bec87a9f5,8,3
f4717d3bec87a9f5,9,2
f4717d3bec87a9f5,10,2
f4717d3bec87a9f5,11,2
f4717d3bec87a9f5,12,2
"52adbfbb4ba3aaef",1,3
"52adbfbb4ba3aaef",2,3
"52adbfbb4ba3aaef",3,2
"52adbfbb4ba3aaef",4,2
"52adbfbb4ba3aaef",5,2
"52adbfbb4ba3aaef",6,3
"52adbfbb4ba3aaef",7,2
"52adbfbb4ba3aaef",8,2
"52adbfbb4ba3aaef",9,2
"52adbfbb4ba3aaef",10,3
"52adbfbb4ba3aaef",11,3
"52adbfbb4ba3aaef",12,2
fbcda64af4f459e9,1,2
fbcda64af4f459e9,2,2
fbcda64af4f459e9,3,2
fbcda64af4f459e9,4,3
fbcda64af4f459e9,5,2
fbcda64af4f459e9,6,3
fbcda64af4f459e9,7,3
fbcda64af4f459e9,8,3
fbcda64af4f459e9,9,3
fbcda64af4f459e9,10,3
fbcda64af4f459e9,11,2
fbcda64af4f459e9,12,2
"76609dbef55c685a",1,2
"76609dbef55c685a",2,2
"76609dbef55c685a",3,2
"76609dbef55c685a",4,2
"76609dbef55c685a",5,3
"76609dbef55c685a",6,3
"76609dbef55c685a",7,3
"76609dbef55c685a",8,3
"76609dbef55c685a",9,3
"76609dbef55c685a",10,3
"76609dbef55c685a",11,3
"76609dbef55c685a",12,2
"2cb0358094e6e7d",1,3
"2cb0358094e6e7d",2,3
"2cb0358094e6e7d",3,3
"2cb0358094e6e7d",4,3
"2cb0358094e6e7d",5,2
"2cb0358094e6e7d",6,3
"2cb0358094e6e7d",7,2
"2cb0358094e6e7d",8,2
"2cb0358094e6e7d",9,2
"2cb0358094e6e7d",10,2
"2cb0358094e6e7d",11,2
"2cb0358094e6e7d",12,2
addeab3e73dfac5,1,2
addeab3e73dfac5,2,2
addeab3e73dfac5,3,2
addeab3e73dfac5,4,2
addeab3e73dfac5,5,3
addeab3e73dfac5,6,3
addeab3e73dfac5,7,3
addeab3e73dfac5,8,2
addeab3e73dfac5,9,2
addeab3e73dfac5,10,2
addeab3e73dfac5,11,3
addeab3e73dfac5,12,2
"78bd79f95393a72b",1,2
"78bd79f95393a72b",2,2
"78bd79f95393a72b",3,3
"78bd79f95393a72b",4,3
"78bd79f95393a72b",5,3
"78bd79f95393a72b",6,2
"78bd79f95393a72b",7,2
"78bd79f95393a72b",8,2
"78bd79f95393a72b",9,2
"78bd79f95393a72b",10,3
"78bd79f95393a72b",11,2
"78bd79f95393a72b",12,3
a8c57cc52209161f,1,3
a8c57cc52209161f,2,3
a8c57cc52209161f,3,3
a8c57cc52209161f,4,3
a8c57cc52209161f,5,2
a8c57cc52209161f,6,3
a8c57cc52209161f,7,2
a8c57cc52209161f,8,3
a8c57cc52209161f,9,2
a8c57cc52209161f,10,2
a8c57cc52209161f,11,2
a8c57cc52209161f,12,2
"1aaf42cdb6da602c",1,3
"1aaf42cdb6da602c",2,2
"1aaf42cdb6da602c",3,2
"1aaf42cdb6da602c",4,2
"1aaf42cdb6da602c",5,3
"1aaf42cdb6da602c",6,3
"1aaf42cdb6da602c",7,2
"1aaf42cdb6da602c",8,2
"1aaf42cdb6da602c",9,2
"1aaf42cdb6da602c",10,3
"1aaf42cdb6da602c",11,3
"1aaf42cdb6da602c",12,3
d48a853d9c1e877e,1,2
d48a853d9c1e877e,2,3
d48a853d9c1e877e,3,3
d48a853d9c1e877e,4,3
d48a853d9c1e877e,5,3
d48a853d9c1e877e,6,2
d48a853d9c1e877e,7,3
d48a853d9c1e877e,8,2
d48a853d9c1e877e,9,2
d48a853d9c1e877e,10,3
d48a853d9c1e877e,11,3
d48a853d9c1e877e,12,2
baa6bbea8b2ffb45,1,2
baa6bbea8b2ffb45,2,3
baa6bbea8b2ffb45,3,3
baa6bbea8b2ffb45,4,3
baa6bbea8b2ffb45,5,3
baa6bbea8b2ffb45,6,2
baa6bbea8b2ffb45,7,3
baa6bbea8b2ffb45,8,2
baa6bbea8b2ffb45,9,2
baa6bbea8b2ffb45,10,2
baa6bbea8b2ffb45,11,3
baa6bbea8b2ffb45,12,3
"2b695c1803b50d24",1,3
"2b695c1803b50d24",2,3
"2b695c1803b50d24",3,3
"2b695c1803b50d24",4,3
"2b695c1803b50d24",5,2
"2b695c1803b50d24",6,2
"2b695c1803b50d24",7,2
"2b695c1803b50d24",8,2
"2b695c1803b50d24",9,3
"2b695c1803b50d24",10,3
"2b695c1803b50d24",11,2
"2b695c1803b50d24",12,3
"653656c267079f32",1,3
"653656c267079f32",2,2
"653656c267079f32",3,2
"653656c267079f32",4,2
"653656c267079f32",5,2
"653656c267079f32",6,2
"653656c267079f32",7,2
"653656c267079f32",8,2
"653656c267079f32",9,2
"653656c267079f32",10,3
"653656c267079f32",11,3
"653656c267079f32",12,2
"5fcf39d9e0b4c677",1,2
"5fcf39d9e0b4c677",2,2
"5fcf39d9e0b4c677",3,2
"5fcf39d9e0b4c677",4,3
"5fcf39d9e0b4c677",5,3
"5fcf39d9e0b4c677",6,3
"5fcf39d9e0b4c677",7,2
"5fcf39d9e0b4c677",8,3
"5fcf39d9e0b4c677",9,3
"5fcf39d9e0b4c677",10,3
"5fcf39d9e0b4c677",11,3
"5fcf39d9e0b4c677",12,3
f3818ed6890c4ee3,1,2
f3818ed6890c4ee3,2,2
f3818ed6890c4ee3,3,3
f3818ed6890c4ee3,4,2
f3818ed6890c4ee3,5,3
f3818ed6890c4ee3,6,2
f3818ed6890c4ee3,7,2
f3818ed6890c4ee3,8,2
f3818ed6890c4ee3,9,2
f3818ed6890c4ee3,10,2
f3818ed6890c4ee3,11,2
f3818ed6890c4ee3,12,3
"3bcc579735571249",1,3
"3bcc579735571249",2,3
"3bcc579735571249",3,3
"3bcc579735571249",4,3
"3bcc579735571249",5,3
"3bcc579735571249",6,3
"3bcc579735571249",7,3
"3bcc579735571249",8,2
"3bcc579735571249",9,2
"3bcc579735571249",10,3
"3bcc579735571249",11,2
"3bcc579735571249",12,3
b68f1042be97f620,1,3
b68f1042be97f620,2,3
b68f1042be97f620,3,3
b68f1042be97f620,4,3
b68f1042be97f620,5,2
b68f1042be97f620,6,2
b68f1042be97f620,7,2
b68f1042be97f620,8,3
b68f1042be97f620,9,3
b68f1042be97f620,10,3
b68f1042be97f620,11,3
b68f1042be97f620,12,2
b0c63ae71f799073,1,3
b0c63ae71f799073,2,3
b0c63ae71f799073,3,3
b0c63ae71f799073,4,3
b0c63ae71f799073,5,2
b0c63ae71f799073,6,3
b0c63ae71f799073,7,3
b0c63ae71f799073,8,3
b0c63ae71f799073,9,3
b0c63ae71f799073,10,3
b0c63ae71f799073,11,2
b0c63ae71f799073,12,2
d78e33ef6effe70c,1,2
d78e33ef6effe70c,2,2
d78e33ef6effe70c,3,2
d78e33ef6effe70c,4,3
d78e33ef6effe70c,5,3
d78e33ef6effe70c,6,3
d78e33ef6effe70c,7,3
d78e33ef6effe70c,8,3
d78e33ef6effe70c,9,3
d78e33ef6effe70c,10,2
d78e33ef6effe70c,11,3
d78e33ef6effe70c,12,3
"963672906ef564fe",1,3
"963672906ef564fe",2,3
"963672906ef564fe",3,3
"963672906ef564fe",4,2
"963672906ef564fe",5,2
"963672906ef564fe",6,2
"963672906ef564fe",7,2
"963672906ef564fe",8,2
"963672906ef564fe",9,2
"963672906ef564fe",10,3
"963672906ef564fe",11,2
"963672906ef564fe",12,2
"71ecb1e5aada9a15",1,3
"71ecb1e5aada9a15",2,3
"71ecb1e5aada9a15",3,3
"71ecb1e5aada9a15",4,2
"71ecb1e5aada9a15",5,3
"71ecb1e5aada9a15",6,3
"71ecb1e5aada9a15",7,2
"71ecb1e5aada9a15",8,3
"71ecb1e5aada9a15",9,3
"71ecb1e5aada9a15",10,3
"71ecb1e5aada9a15",11,2
"71ecb1e5aada9a15",12,2
"28f3eb233c069079",1,3
"28f3eb233c069079",2,3
"28f3eb233c069079",3,3
"28f3eb233c069079",4,3
"28f3eb233c069079",5,3
"28f3eb233c069079",6,3
"28f3eb233c069079",7,2
"28f3eb233c069079",8,2
"28f3eb233c069079",9,3
"28f3eb233c069079",10,3
"28f3eb233c069079",11,3
"28f3eb233c069079",12,3
